NUANO,FLTIPOPROCESSO,NUTRAMITE,CDASSUNTO,CDTIPOPARECER,CDSETORRESP,CDSETORABERTURA,CDSETORAUTUACAO,CDTIPOPROCESSO,CDUSUARIO,CDSETORORIGEM,CDSETORDESTINO
2018,L,3,15,,50,7,,1,LJACQUES,50,2004
2018,L,5,89,1,50,7,,1,CLCCOSTA,2012,50
2018,L,3,16,1,50,7,,1,MMARTINS,50,2004
2018,L,5,80,1,7,7,,1,MGHENRIQUE,2002,6221
2018,L,2,16,1,50,7,,,SRPATRICIO,7,6029
2018,L,3,91,,6080,7,,1,NELIZA,7,1996
2018,L,7,80,1,1,7,,1,DASILVA,1537,1978
2018,L,2,80,1,1537,7,,1,MMANDRADE,7,53
2018,L,6,13,1,1,7,,1,MMANDRADE,7,6029
2018,L,3,49,1,1537,5893,,1,LFUHR,10,5893
2018,L,4,28,,1537,5893,,1,RCAVANHOLI,5893,93
2018,L,5,7,,50,7,,1,MMANDRADE,7,50
2018,L,4,101,,1,7,,1,DASILVA,6080,7
2018,L,2,17,,7,7,,1,SRPATRICIO,7,50
2018,L,4,49,,50,50,,1,VAMARAL,10,7
2018,L,6,80,1,7,7,,1,NELIZA,6027,51
2018,L,4,19,1,6029,7,,1,MMARTINS,50,2004
2018,L,2,6,1,2010,2010,,1,SDCARDOSO,2010,1537
2018,L,3,89,1,50,7,,1,SRPATRICIO,7,6029
2018,L,8,112,,7,7,,1,MMANDRADE,7,1788
2018,L,3,80,1,1,7,,1,JOFERNANDES,1,33
2018,L,7,89,,2012,6230,,1,CLCCOSTA,2012,50
2018,L,4,6,1,6230,6230,,1,MMANDRADE,7,50
2018,L,3,6,1,6230,6230,,1,LJACQUES,50,7
2018,L,3,101,,1,7,,1,AMOLIVEIRA,1,6080
2018,L,2,49,,50,7,,1,SFLUZ,7,53
2018,L,5,24,1,6080,7,,1,EKZAPPELINI,50,2004
2018,L,4,24,1,6080,7,,1,KCIPRIANI,6029,50
2018,L,2,24,1,6080,7,,1,SFLUZ,7,6080
2018,L,4,16,1,50,7,,,EKZAPPELINI,50,2004
2018,L,11,80,1,1537,7,,,CSILVEIRA,5984,7
2018,L,3,80,1,1,7,,1,DASILVA,1,59
2018,L,2,83,,7,7,,1,JSOUZA,7,50
2018,L,4,80,1,7,7,,1,VASILVA,2004,50
2018,L,7,80,,7,7,,1,MMARTINS,50,2004
2018,L,4,17,1,2006,2006,,1,LJACQUES,2006,50
2018,L,2,78,,6029,7,,1,NELIZA,7,6029
2018,L,3,17,1,7,10,,1,HMARTINELLI,7,50
2018,L,5,110,1,51,5893,,1,AVOLIVEIRA,1791,51
2018,L,4,110,,51,5893,,1,DORIS,51,1791
2018,L,4,89,1,50,7,,1,LJACQUES,53,50
2018,L,9,89,,2012,6230,,1,ISRICARTE,2012,2004
2018,L,2,7,1,7,7,,1,MMANDRADE,7,7
2018,L,2,115,1,2006,2006,,1,JTRES,2006,50
2018,L,2,91,1,1537,7,,1,LAVILLA,7,1537
2018,L,4,6,,2010,2010,,1,CLCCOSTA,2012,93
2018,L,2,89,1,53,7,,1,NELIZA,7,6029
2018,L,5,15,1,7,7,2004,1,LJACQUES,50,7
2018,L,4,15,1,7,7,2004,1,VASILVA,2004,50
2018,L,2,41,,6080,7,,1,NELIZA,7,6080
2018,L,4,49,1,51,7,,1,APISANI,10,50
2018,L,5,49,1,51,7,,1,LJACQUES,50,2012
2018,L,2,16,1,50,7,,,MMANDRADE,7,6029
2018,L,2,13,1,1,7,7,1,LAVILLA,7,6029
2018,L,4,23,1,50,7,,1,LJACQUES,50,2004
2018,L,2,80,,1537,7,,1,LMDSANTOS,7,1537
2018,L,2,44,1,50,10,,1,VASMAFIOLETTI,10,50
2018,L,5,89,1,50,7,,1,PPASSOLD,50,2012
2018,L,3,101,,1,7,,1,DASILVA,1,2
2018,L,2,49,1,53,7,,1,SFLUZ,7,6029
2018,L,4,89,1,50,10,,1,PPASSOLD,50,2012
2018,L,2,110,,51,1844,,1,MWINTER,1844,238
2018,L,3,70,1,7,7,,1,LHNUNES,92,93
2018,L,2,13,1,1,7,,1,SRPATRICIO,7,6029
2018,L,2,80,,7,7,,1,MMANDRADE,7,6211
2018,L,7,19,,50,7,,1,CLCCOSTA,2012,50
2018,L,4,80,,50,7,,1,JTRES,2004,2006
2018,L,4,6,,2010,7,,1,CLCCOSTA,2012,93
2018,L,3,110,2,51,1006,,1,DORIS,51,1006
2018,L,5,80,1,1,7,,1,NELIZA,6027,2002
2018,L,2,109,1,50,50,,1,LJACQUES,50,1539
2018,L,4,110,,51,6216,,1,,51,7
2018,L,5,15,1,50,7,,1,SRPATRICIO,7,50
2018,L,4,101,,1,7,,1,SRPATRICIO,7,10
2018,L,2,80,1,1,7,,1,LAVILLA,7,6029
2018,L,3,74,1,2004,2004,,1,VASMAFIOLETTI,10,50
2018,L,3,80,,1537,7,,1,MMANDRADE,7,6029
2018,L,2,94,1,50,7,,1,SRPATRICIO,7,51
2018,L,3,15,,7,7,,1,LJACQUES,50,2004
2018,L,3,80,,1,7,,1,DASILVA,1,6080
2018,L,6,80,,1,7,,1,SFLUZ,1,7
2018,L,3,80,1,1,7,,1,MMANDRADE,7,1
2018,L,5,101,1,1,7,,1,DASILVA,1,59
2018,L,7,101,,1,7,,1,DASILVA,6080,7
2018,L,4,89,,7,7,,,LDECKER,2012,93
2018,L,2,89,1,7,7,,,MMANDRADE,7,50
2018,L,3,49,,53,7,,,ALIGARAUJO,6029,92
2018,L,4,49,,53,7,,1,MROSA,53,93
2018,L,2,6,1,2010,2010,,1,MMANDRADE,7,2010
2018,L,5,101,1,1537,7,,1,SRPATRICIO,7,60
2018,L,2,19,1,1,7,7,1,SRPATRICIO,7,6029
2018,L,7,89,1,50,7,,1,ALIGARAUJO,6029,10
2018,L,3,80,1,6029,7,,1,SRPATRICIO,1537,1788
2018,L,4,80,1,6029,7,,1,LEMPEREIRA,1788,2127
2018,L,3,74,1,50,7,,1,LJACQUES,50,6230
2018,L,3,89,1,10,10,,1,TMBATISTA,50,2012
2018,L,3,80,1,1537,7,,1,ILIMA,53,51
2018,L,3,7,1,50,7,7,1,MMANDRADE,7,50
2018,L,2,80,,6029,7,,1,LAVILLA,7,6029
2018,L,12,91,1,50,7,,1,ILIMA,53,1537
2018,L,3,101,,1,7,,1,DASILVA,1,7
2018,L,4,17,1,2006,2006,,1,JTRES,2006,50
2018,L,2,23,1,7,7,,1,MMANDRADE,7,50
2018,L,3,20,1,7,7,,1,MMARTINS,50,2004
2018,L,2,15,1,7,7,2004,1,JSOUZA,7,50
2018,L,5,21,1,50,50,,1,YFERREIRA,50,7
2018,L,2,80,1,1537,7,,1,LMDSANTOS,7,1537
2018,L,4,80,1,1537,7,,1,MMANDRADE,2,7
2018,L,4,80,1,1537,7,,1,SZALVES,1788,1537
2018,L,3,16,1,50,7,,,EKZAPPELINI,50,2004
2018,L,4,80,1,1537,7,,1,MMANDRADE,7,53
2018,L,3,89,1,50,7,,1,SRPATRICIO,7,10
2018,L,3,49,1,50,50,,1,LJACQUES,7,50
2018,L,6,91,,50,7,,1,MMANDRADE,7,6211
2018,L,5,80,1,1537,7,,1,APPEREIRA,6029,7
2018,L,2,80,1,1537,7,,1,JSOUZA,7,1539
2018,L,2,102,1,7,51,7,1,LRGREGORIO,51,7
2018,L,3,91,,50,7,,1,LJACQUES,50,2012
2018,L,2,91,1,50,7,,1,MMANDRADE,7,50
2018,L,2,6,1,50,50,,1,LJACQUES,50,2012
2018,L,6,94,,50,7,,1,PPASSOLD,50,2004
2018,L,3,80,,6080,7,,1,BVIEIRA,6080,32
2018,L,3,80,,1537,7,,1,SRPATRICIO,1537,2
2018,L,7,3,,6029,7,,1,AMKOCH,5901,51
2018,L,6,3,1,6029,7,,1,MCARVALHO,92,5901
2018,L,3,74,1,50,7,,1,LJACQUES,50,7
2018,L,4,3,1,6029,7,,1,ALIGARAUJO,6029,50
2018,L,7,15,1,50,7,,1,MMANDRADE,7,50
2018,L,9,89,,2012,50,,1,VASILVA,2004,50
2018,L,3,89,,50,7,,1,KCIPRIANI,6029,10
2018,L,2,24,,2004,2004,,1,FEMSANTOS,2004,50
2018,L,4,19,1,50,7,,1,MMANDRADE,7,6029
2018,L,3,49,,53,7,,1,LJACQUES,50,2004
2018,L,4,3,1,50,7,,1,LJACQUES,50,2012
2018,L,3,80,1,7,7,,1,MMDASILVA,2010,2002
2018,L,4,16,1,50,7,,1,LJACQUES,50,6230
2018,L,7,71,,7,7,,1,AHSANTOS,1537,2012
2018,L,2,3,1,6029,7,,1,VACSOUZA,7,6029
2018,L,3,94,,7,7,,1,GERSON,51,5895
2018,L,3,97,1,1537,7,10,1,MMANDRADE,1537,7
2018,L,8,97,1,1537,7,10,1,GERSON,51,1537
2018,L,7,23,1,50,7,,1,SRPATRICIO,7,50
2018,L,2,110,,51,6221,,1,PALLEBRANDT,6221,51
2018,L,4,110,,51,6222,,1,RGRUMICHE,6222,51
2018,L,3,110,,51,6222,,1,DORIS,51,6222
2018,L,2,110,1,51,2007,,1,LBUSS,2007,51
2018,L,3,110,,51,2007,,1,DORIS,51,1006
2018,L,2,16,1,50,7,7,1,LAVILLA,7,6029
2018,L,3,80,,7,7,,1,ILIMA,53,93
2018,L,4,94,1,50,7,,1,MMANDRADE,7,50
2018,L,7,94,1,50,7,,1,MMANDRADE,7,50
2018,L,4,49,,53,10,,1,MCARVALHO,93,92
2018,L,2,92,1,6080,7,,1,SRPATRICIO,7,6080
2018,L,3,15,,50,7,,,VASILVA,1537,2004
2018,L,3,101,1,1,7,,1,AMOLIVEIRA,1,7
2018,L,8,80,,7,7,,1,LJACQUES,50,6230
2018,L,3,80,,7,7,,1,NELIZA,83,7
2018,L,3,4,1,1537,7,,1,MMANDRADE,7,6029
2018,L,3,17,1,50,7,,1,LJACQUES,50,6230
2018,L,2,13,,7,7,,1,NELIZA,7,7
2018,L,2,19,1,50,7,,1,JSOUZA,7,50
2018,L,4,49,1,50,7,,1,MMARTINS,50,2012
2018,L,2,7,1,50,7,,1,LMDSANTOS,7,50
2018,L,2,3,1,7,7,,1,SRPATRICIO,7,50
2018,L,2,7,1,6029,7,,1,LAVILLA,7,6029
2018,L,2,80,1,1788,7,,1,MMANDRADE,7,1788
2018,L,2,80,1,50,7,7,1,LAVILLA,7,6029
2018,L,12,20,1,7,7,,1,SRPATRICIO,7,50
2018,L,2,7,1,7,7,,1,SRPATRICIO,7,50
2018,L,2,78,,1539,7,,1,NELIZA,7,1539
2018,L,5,19,1,2004,2004,,1,SRPATRICIO,7,50
2018,L,6,80,,7,7,,1,JANAINA,6221,5986
2018,L,5,89,1,50,7,,1,MTRICHARTZ,6029,50
2018,L,4,16,,53,7,,1,LJACQUES,50,2004
2018,L,2,7,1,2006,2006,,1,PPASSOLD,2006,50
2018,L,4,94,1,7,7,,1,WBALSAMO,6230,50
2018,L,3,78,,1537,7,,1,AHSANTOS,1537,51
2018,L,2,80,,1,7,,1,SRPATRICIO,7,60
2018,L,2,23,,50,7,,1,SRPATRICIO,7,2004
2018,L,2,91,1,7,7,,1,JSOUZA,7,50
2018,L,3,23,1,7,50,,1,NELIZA,7,7
2018,L,4,89,1,50,7,,1,YFERREIRA,50,6230
2018,L,6,89,,50,7,,1,ISRICARTE,2012,2004
2018,L,6,3,,2004,2004,,1,VASILVA,2004,50
2018,L,2,3,1,2004,2004,,1,VASILVA,2004,7
2018,L,5,110,,51,775,,1,,51,7
2018,L,5,105,1,1,7,,1,NELIZA,7,53
2018,L,3,89,1,1,7,,1,SRPATRICIO,7,7
2018,L,3,80,,1,7,,1,DASILVA,1537,7
2018,L,2,80,,7,7,,1,SRPATRICIO,7,6211
2018,L,3,94,,50,7,,1,LJACQUES,50,2012
2018,L,10,89,1,50,7,,1,LJACQUES,50,2004
2018,L,7,101,,1,7,,1,DASILVA,1537,7
2018,L,2,110,1,51,775,,1,LBUSS,775,51
2018,L,2,30,,7,7,,1,NELIZA,7,1786
2018,L,4,80,1,1,7,7,1,SFLUZ,7,6027
2018,L,5,89,1,50,7,,1,MMARTINS,50,2012
2018,L,2,80,1,50,7,,1,MMANDRADE,7,32
2018,L,3,49,1,53,7,,1,APISANI,10,50
2018,L,5,49,,53,7,,1,CLCCOSTA,2012,93
2018,L,4,10,1,50,7,,1,FGCRUZ,2004,7
2018,L,4,112,1,7,7,,1,SAKOERICH,2004,50
2018,L,6,80,,1537,7,,1,PPASSOLD,50,2006
2018,L,6,49,,50,7,,,RKRAUS,2012,93
2018,L,2,96,1,7,7,,1,MMANDRADE,7,1788
2018,L,3,80,,6029,7,,1,BCOLPANI,6020,7
2018,L,2,80,1,6029,7,,1,MMANDRADE,7,6020
2018,L,8,105,1,7,7,,1,SRPATRICIO,7,2012
2018,L,2,105,1,7,7,,1,MMANDRADE,7,7
2018,L,5,17,1,50,7,,1,JSOUZA,7,50
2018,L,4,19,,7,7,,1,VASILVA,50,2004
2018,L,2,94,1,6080,7,,1,NELIZA,7,6080
2018,L,6,80,,7,7,,1,MMANDRADE,7,7
2018,L,3,110,,51,997,,1,DORIS,51,1006
2018,L,6,89,,6029,7,,1,ISRICARTE,2012,93
2018,L,2,6,1,2010,2010,,,MMDASILVA,2010,50
2018,L,5,10,,50,7,,1,LJACQUES,50,2012
2018,L,4,5,1,7,7,,1,SRPATRICIO,7,6029
2018,L,2,80,,7,51,,1,SFPEREIRA,51,7
2018,L,2,80,1,6080,7,10,1,MMANDRADE,7,6080
2018,L,5,80,,1,7,,,MMANDRADE,7,5984
2018,L,2,80,,1,7,,1,AHSANTOS,7,2002
2018,L,2,19,,50,7,,1,LMDSANTOS,7,6029
2018,L,8,16,1,2004,2004,,1,MMANDRADE,7,50
2018,L,3,49,1,1537,5893,,1,MMANDRADE,1537,10
2018,L,4,17,1,2006,2006,,,RRZDASILVA,2006,50
2018,L,6,23,1,6080,7,,1,LJACQUES,50,2004
2018,L,2,112,1,7,7,,1,SRPATRICIO,7,1788
2018,L,5,44,,10,10,,1,SRPATRICIO,1537,10
2018,L,3,114,,50,50,,1,MMANDRADE,7,6221
2018,L,3,16,1,50,7,,1,EKZAPPELINI,50,2004
2018,L,6,80,1,50,7,,1,SRPATRICIO,7,6029
2018,L,2,102,,1537,7,,1,MMANDRADE,7,1786
2018,L,4,49,,53,7,,1,ESARMENTO,1786,92
2018,L,9,89,,1786,7,,1,CLCCOSTA,2012,93
2018,L,3,80,,1,7,,1,NELIZA,1,10
2018,L,2,98,1,1537,7,,1,LMDSANTOS,7,1537
2018,L,2,80,1,1,7,6080,1,SRPATRICIO,7,6029
2018,L,4,80,,1,7,,1,MMANDRADE,1537,1788
2018,L,6,80,1,1,7,,1,MDACOREGGIO,60,7
2018,L,3,80,,6221,7,,1,PALLEBRANDT,6221,7
2018,L,6,6,,50,6230,,1,ISRICARTE,2012,50
2018,L,2,6,,2010,2010,,1,PWBRAMONT,2010,2004
2018,L,5,20,,50,7,,1,VASILVA,2004,50
2018,L,4,20,1,50,7,,1,PPASSOLD,50,2004
2018,L,3,23,1,2004,2004,,1,LJACQUES,50,1537
2018,L,5,3,,50,7,,1,LJACQUES,50,2004
2018,L,9,89,1,2012,50,,1,NELIZA,1537,50
2018,L,7,89,1,2012,50,,1,SRPATRICIO,7,7
2018,L,4,49,1,53,7,,1,ISRICARTE,2012,10
2018,L,7,89,,50,7,,,CLCCOSTA,2012,93
2018,L,4,110,,51,1786,,1,DORIS,51,1006
2018,L,7,10,1,50,7,,1,SAKOERICH,2004,50
2018,L,5,10,1,50,7,,1,NELIZA,7,50
2018,L,4,96,,83,7,,1,SRPATRICIO,7,83
2018,L,2,89,1,50,7,,1,NELIZA,7,6029
2018,L,4,19,1,2010,7,,1,JSOUZA,6029,7
2018,L,4,3,1,6029,7,,,MMARTINS,50,2004
2018,L,5,3,,6029,7,,,VASILVA,2004,50
2018,L,4,94,1,50,7,,1,SFLUZ,2004,7
2018,L,7,94,,7,7,,1,FEMSANTOS,2004,50
2018,L,2,101,,1537,7,,1,LAVILLA,7,1537
2018,L,2,10,,1537,7,,1,LAVILLA,7,1537
2018,L,3,102,,1537,7,,1,AHSANTOS,1537,1786
2018,L,5,114,1,50,7,,1,MMANDRADE,7,50
2018,L,5,89,1,50,7,,,CLCCOSTA,2012,10
2018,L,3,3,1,2004,2004,,1,PPASSOLD,7,50
2018,L,2,89,1,53,7,,1,MMANDRADE,7,92
2018,L,3,3,1,6029,7,,1,VACSOUZA,6029,7
2018,L,4,20,1,50,7,,1,TBMEDEIROS,2004,50
2018,L,2,49,,53,10,,1,MCARVALHO,10,92
2018,L,8,44,1,7,6217,7,1,ILIMA,53,7
2018,L,6,44,1,7,6217,7,1,ILIMA,53,633
2018,L,12,80,1,1,7,,1,AACASTRO,2004,1
2018,L,9,80,1,1,7,,1,LJACQUES,50,2004
2018,L,5,80,1,1537,7,,1,LJACQUES,50,1537
2018,L,7,89,1,2012,50,,1,ILIMA,53,7
2018,L,3,89,1,2012,50,,1,SDMARCOS,633,50
2018,L,3,101,1,7,7,,,NELIZA,1537,7
2018,L,4,14,1,50,50,,1,LJACQUES,50,2006
2018,L,2,80,1,7,7,,1,LAVILLA,7,7
2018,L,3,10,1,7,7,,1,MMANDRADE,33,7
2018,L,6,74,,2006,2006,,,LJACQUES,50,2004
2018,L,3,16,1,151,7,,1,ALIGARAUJO,6029,50
2018,L,2,7,1,2006,2006,,1,SFLUZ,2006,7
2018,L,14,80,1,1,7,,1,NELIZA,7,83
2018,L,7,80,1,50,7,,1,LJACQUES,50,6230
2018,L,3,80,1,1,7,,1,SRPATRICIO,1,6029
2018,L,6,20,1,7,7,2006,1,MMANDRADE,7,50
2018,L,5,101,1,6080,7,,1,MMANDRADE,83,7
2018,L,3,16,,50,7,,1,MMARTINS,50,2004
2018,L,2,89,1,53,7,,1,LAVILLA,7,6029
2018,L,2,5,1,2010,7,,,MMANDRADE,7,50
2018,L,2,80,1,1539,7,6080,1,MMANDRADE,7,1539
2018,L,3,17,,7,7,,1,LJACQUES,50,2004
2018,L,3,10,1,7,7,2006,1,JTRES,50,2006
2018,L,5,10,1,7,7,2006,1,LJACQUES,50,7
2018,L,4,114,1,50,7,,,LJACQUES,50,2004
2018,L,2,5,1,2004,2004,,1,MMANDRADE,2004,7
2018,L,4,4,,50,7,,1,TMBATISTA,50,6230
2018,L,4,94,1,50,7,,1,SRPATRICIO,2004,7
2018,L,2,7,1,6029,7,7,1,MMANDRADE,7,6029
2018,L,2,74,,6230,6230,,1,WBALSAMO,6230,2004
2018,L,4,114,1,7,7,,1,SAKOERICH,2004,7
2018,L,3,89,1,50,7,,1,MMANDRADE,6029,7
2018,L,3,80,,7,7,,1,YFERREIRA,50,2010
2018,L,3,89,1,53,7,,1,MTRICHARTZ,6029,50
2018,L,5,112,1,7,7,,1,CSMATOS,1788,7
2018,L,4,112,1,7,7,,1,MMANDRADE,7,1788
2018,L,6,112,,7,7,,1,MMANDRADE,7,1788
2018,L,4,89,1,50,7,,1,MIPZIMMERMANN,50,6230
2018,L,2,10,1,2004,2004,,1,SAKOERICH,2004,7
2018,L,4,7,,50,7,,1,AHSANTOS,1537,10
2018,L,2,16,1,2004,2004,,1,TBMEDEIROS,2004,50
2018,L,2,16,1,6029,7,,1,LAVILLA,7,6029
2018,L,4,98,,7,7,,1,SZALVES,1788,1537
2018,L,5,91,1,1,7,,1,NELIZA,7,6027
2018,L,2,91,1,1,7,,1,SRPATRICIO,7,1
2018,L,4,10,,7,7,,1,LJACQUES,50,2004
2018,L,3,10,1,7,7,,1,JSOUZA,7,50
2018,L,2,92,,6080,7,,1,LAVILLA,7,6080
2018,L,6,80,,53,7,,1,MROSA,53,92
2018,L,4,80,1,7,7,,1,MMANDRADE,7,7
2018,L,6,80,1,7,7,,1,LJACQUES,50,7
2018,L,5,7,,2006,2006,,1,MFTONINI,6020,7
2018,L,2,74,,6230,6230,,1,WBALSAMO,6230,50
2018,L,3,89,,7,7,,1,AHSANTOS,1537,2010
2018,L,3,89,1,50,7,,,ALIGARAUJO,6029,53
2018,L,2,16,1,50,7,50,1,MMANDRADE,7,50
2018,L,5,89,1,50,7,,1,APISANI,10,50
2018,L,5,7,,1,7,,1,MMANDRADE,7,2006
2018,L,5,89,1,50,7,,1,VASILVA,2004,50
2018,L,7,89,1,2012,50,,1,ISRICARTE,2012,2004
2018,L,2,41,1,6080,7,,1,SRPATRICIO,7,6080
2018,L,2,101,1,1,7,6080,1,SRPATRICIO,7,1
2018,L,3,49,,53,7,,1,LMDSANTOS,7,92
2018,L,4,80,1,1,7,,1,MMANDRADE,7,59
2018,L,6,80,1,7,7,,1,NELIZA,7,53
2018,L,3,5,,2010,7,,1,MMANDRADE,7,2010
2018,L,3,101,,1,7,,,DASILVA,1,2
2018,L,3,101,,6080,7,,1,LAVILLA,7,6080
2018,L,3,78,1,1,7,,1,APPEREIRA,6029,50
2018,L,3,13,1,1537,7,,,AHSANTOS,1537,50
2018,L,5,13,1,1537,7,,,VASILVA,2004,7
2018,L,3,49,1,53,7,,1,SRPATRICIO,53,7
2018,L,5,15,,50,7,,1,VASILVA,7,2004
2018,L,7,13,,1,7,,1,TBMEDEIROS,2004,50
2018,L,3,91,1,50,7,,1,LJACQUES,50,2012
2018,L,4,80,,1537,7,,1,MROSA,53,93
2018,L,3,80,1,7,7,,1,NRFERNANDES,2002,1788
2018,L,2,97,,1788,7,,1,NELIZA,7,1788
2018,L,2,80,1,7,7,,,SRPATRICIO,7,7
2018,L,4,80,,7,7,,,LJACQUES,50,2004
2018,L,5,89,,10,7,,1,ISRICARTE,2012,93
2018,L,2,89,1,10,7,,1,MMANDRADE,7,10
2018,L,2,80,1,1,7,7,1,JSOUZA,7,1
2018,L,4,80,1,7,7,,1,LKEMPNER,33,1537
2018,L,9,94,,7,7,,1,LJACQUES,50,2004
2018,L,2,105,,50,7,,1,SRPATRICIO,7,92
2018,L,2,110,,51,87,,1,CVICENTE,87,6211
2018,L,6,80,,1,7,,,DASILVA,1537,1
2018,L,4,91,1,50,7,,1,LEMPEREIRA,1788,1537
2018,L,3,80,1,7,7,,1,MFTONINI,6020,7
2018,L,4,16,1,6029,7,,1,PPASSOLD,50,6029
2018,L,3,16,,6029,7,,1,SAKOERICH,6029,2004
2018,L,2,16,1,50,7,,1,LMDSANTOS,7,50
2018,L,3,80,1,6080,7,,1,BVIEIRA,6080,2002
2018,L,4,80,1,6080,7,,1,LCLAGO,2002,1
2018,L,2,110,,51,6211,,1,DBRISTOT,6211,5899
2018,L,2,49,1,50,7,,1,MMANDRADE,7,1537
2018,L,2,23,1,7,7,,1,MMANDRADE,7,7
2018,L,4,17,,7,10,,1,VASILVA,50,2004
2018,L,2,13,1,50,7,,,LAVILLA,7,6029
2018,L,2,80,1,50,7,7,1,LAVILLA,7,1539
2018,L,3,80,1,1,7,,1,NELIZA,1537,2002
2018,L,7,17,1,50,7,,1,SRPATRICIO,7,50
2018,L,5,110,,51,93,,1,DORIS,51,1006
2018,L,6,75,1,50,7,,1,LJACQUES,50,2004
2018,L,3,75,1,50,7,,1,MMANDRADE,7,50
2018,L,5,20,1,50,7,,1,VASILVA,2004,7
2018,L,4,20,1,50,7,,1,MIPZIMMERMANN,2006,2004
2018,L,8,20,,50,7,,1,AACASTRO,2004,2006
2018,L,5,89,1,6029,7,,1,ABSSOUZA,6230,2012
2018,L,2,101,,6080,7,,1,MMANDRADE,7,6080
2018,L,3,77,,1,7,,1,VACSOUZA,1539,7
2018,L,2,77,1,1,7,,1,LMDSANTOS,7,1539
2018,L,5,23,1,7,7,,1,VASILVA,2004,7
2018,L,7,23,,7,7,,1,LJACQUES,50,2004
2018,L,4,78,1,1,7,,1,MMANDRADE,7,6029
2018,L,3,98,1,7,7,,1,TCAPISTRANO,1788,7
2018,L,4,98,1,7,7,,1,JSOUZA,7,1788
2018,L,4,89,,53,7,,1,CLCCOSTA,2012,93
2018,L,4,89,1,10,10,,1,ISRICARTE,2004,2012
2018,L,4,19,1,6029,7,,1,EKZAPPELINI,50,2004
2018,L,3,17,1,50,50,,1,SRPATRICIO,7,50
2018,L,3,80,1,1,7,,1,AMOLIVEIRA,6029,1
2018,L,4,70,1,53,7,,1,IANNES,92,633
2018,L,7,80,1,1537,7,,1,SFPEREIRA,51,1537
2018,L,6,80,1,1537,7,,1,JSOUZA,7,51
2018,L,2,80,1,1537,7,,1,AHSANTOS,7,6027
2018,L,2,3,1,50,7,,,SRPATRICIO,7,6029
2018,L,6,19,1,6029,7,,1,MVALERIO,50,2012
2018,L,2,80,,1,7,,1,NELIZA,7,6065
2018,L,4,92,,1006,7,,1,MROSA,53,1006
2018,L,5,49,,2010,2010,,1,MROSA,53,92
2018,L,4,80,,1,7,,1,MMANDRADE,7,6065
2018,L,2,38,1,1,7,,1,MMANDRADE,7,1876
2018,L,2,20,1,50,7,2004,1,SRPATRICIO,7,50
2018,L,3,80,1,7,7,,1,LEMPEREIRA,1788,2127
2018,L,2,80,1,7,7,,1,LEMPEREIRA,7,1788
2018,L,2,15,1,50,7,,1,SRPATRICIO,7,1537
2018,L,3,80,1,1537,7,,1,LJACQUES,50,2006
2018,L,2,80,1,1537,7,,1,NELIZA,7,50
2018,L,4,110,,51,1786,,1,GERSON,51,1006
2018,L,2,80,1,1,7,,,LAVILLA,7,1537
2018,L,3,80,,1537,7,,1,SRPATRICIO,1537,6080
2018,L,3,16,1,6029,7,,1,LJACQUES,50,2004
2018,L,2,7,1,7,7,,1,LJACQUES,7,50
2018,L,6,94,,50,7,,1,TMBATISTA,50,2004
2018,L,7,91,,1537,7,,1,AHSANTOS,1537,33
2018,L,5,89,,50,10,,1,ISRICARTE,2012,93
2018,L,5,44,1,7,7,,1,LEMPEREIRA,1788,7
2018,L,7,44,,7,7,,1,CSMATOS,1788,7
2018,L,3,98,,1537,7,,1,MMANDRADE,1537,1788
2018,L,2,101,,1,7,,1,NELIZA,7,1978
2018,L,3,5,,50,7,,1,DDURIEUX,2010,2004
2018,L,4,89,,10,10,,,GDDASILVA,2012,93
2018,L,2,7,1,6080,7,10,1,LAVILLA,7,6080
2018,L,3,101,1,10,10,,1,AHSANTOS,1537,10
2018,L,2,89,1,50,7,50,1,LMDSANTOS,7,6029
2018,L,2,5,,50,50,,1,LJACQUES,50,2010
2018,L,2,22,,50,50,,1,LJACQUES,50,2012
2018,L,4,78,1,1,7,,1,DASILVA,7,1
2018,L,4,75,1,50,7,,1,LJACQUES,50,2004
2018,L,2,30,,7,7,,1,JSOUZA,7,1786
2018,L,5,19,,6029,7,,1,MVALERIO,6230,2012
2018,L,5,80,1,50,7,,1,MMANDRADE,7,50
2018,L,2,94,1,7,7,,,MMANDRADE,7,50
2018,L,2,91,1,1537,7,,1,SRPATRICIO,7,1537
2018,L,3,6,1,6230,50,,1,MMANDRADE,7,50
2018,L,4,89,1,50,7,,1,PPASSOLD,10,50
2018,L,3,91,1,1537,7,,1,AHSANTOS,1537,51
2018,L,3,80,,83,7,,1,LFIGUEIRO,83,7
2018,L,2,80,1,7,7,,1,MMANDRADE,7,6215
2018,L,4,80,1,7,7,7,1,ILIMA,53,633
2018,L,3,80,,32,7,,1,GMAY,32,7
2018,L,2,80,1,32,7,,1,MMANDRADE,7,32
2018,L,5,89,,6029,7,,1,FEMSANTOS,2004,50
2018,L,4,89,1,50,10,,1,LJACQUES,50,2012
2018,L,4,110,,51,5899,,1,DORIS,51,1006
2018,L,2,80,1,7,7,,1,SRPATRICIO,7,6221
2018,L,4,7,1,7,50,7,1,SRPATRICIO,7,6027
2018,L,4,89,1,7,7,7,1,ILIMA,53,633
2018,L,3,101,,1537,7,,1,SRPATRICIO,1537,35
2018,L,4,19,1,6230,50,7,1,SRPATRICIO,7,50
